ts,referer,page,user_agent,ip
2014-06-19 08:35:27.865637,http://www.opendata500.com/,/chart/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36",147.67.241.226
2014-06-19 09:08:43.056685,http://www.opendata500.com/,/chart/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36",147.67.4.98
2014-06-19 09:13:23.821144,http://www.opendata500.com/,/chart/,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MS-RTC LM 8; .NET4.0C; .NET4.0E; .NET CLR 1.1.4322),205.132.119.8
2014-06-19 11:09:18.092625,,/chart/,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),66.249.67.224
2014-06-19 13:11:37.990987,http://www.opendata500.com/,/chart/,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36",161.185.160.72
2014-06-19 15:17:24.049505,http://www.opendata500.org/,/chart/,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.72 Safari/537.36",89.66.65.65
2014-06-19 15:17:52.792066,http://www.opendata500.org/,/chart/,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.72 Safari/537.36",89.66.65.65
2014-06-19 20:57:24.228425,http://www.opendata500.com/,/chart/,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36","127.0.0.1, 159.83.140.251"
2014-06-19 22:39:09.575707,http://www.opendata500.org/,/chart/,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.72 Safari/537.36",89.66.65.65
2014-06-19 23:05:24.646296,http://www.opendata500.org/,/chart/,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.72 Safari/537.36",89.66.65.65
2014-06-20 09:21:21.296437,http://localhost:5000/,/chart/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36",79.97.54.17
2014-06-20 12:40:47.384405,http://www.opendata500.com/,/chart/,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36",205.254.147.8
2014-06-20 16:26:16.485475,,/chart/,Mozilla/5.0 (compatible; Exabot/3.0; +http://www.exabot.com/go/robot),178.255.215.75
2014-06-20 17:05:08.712076,http://www.opendata500.com/,/chart/,"gsa-crawler-faa-soa-dev-one (Enterprise; T4-CPDF2HKLC8WX6; GoogleAdmin@faa.gov,ramon.ctr.ruiz@faa.gov)",155.178.4.11
2014-06-20 20:02:16.672954,http://www.opendata500.com/,/chart/,"gsa-crawler-faa-soa-dev-one (Enterprise; T4-CPDF2HKLC8WX6; GoogleAdmin@faa.gov,ramon.ctr.ruiz@faa.gov)",155.178.4.12
2014-06-21 01:15:19.951415,http://www.opendata500.com/,/chart/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36",107.182.125.119
2014-06-21 07:57:41.870561,http://www.opendata500.com/,/chart/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.71 Safari/537.36",91.188.117.231
2014-06-21 10:10:14.231533,,/chart/,Mozilla/4.0,180.153.201.218
2014-06-21 15:33:23.547614,http://luisdaniel.com/Open-Data-Compass,/chart/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36",216.165.95.75
2014-06-21 15:34:49.072324,,/chart/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36",216.165.95.75
2014-06-21 15:35:32.227551,,/chart/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36",216.165.95.75
2014-06-21 15:36:19.211052,,/chart/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36",216.165.95.75
2014-06-21 15:36:25.030632,,/chart/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36",::1
2014-06-21 15:38:30.322073,http://luisdaniel.com/Open-Data-Compass,/chart/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36",216.165.95.75
2014-06-22 08:20:41.326678,http://www.opendata500.com/,/chart/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/536.30.1 (KHTML, like Gecko) Version/6.0.5 Safari/536.30.1",91.121.86.26
2014-06-22 13:04:15.070899,http://www.opendata500.com/,/chart/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/536.30.1 (KHTML, like Gecko) Version/6.0.5 Safari/536.30.1",107.158.228.16
2014-06-22 13:17:20.569444,,/chart/,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:28.0) Gecko/20100101 Firefox/28.0 (FlipboardProxy/1.1; +http://flipboard.com/browserproxy),107.21.76.184
2014-06-23 03:33:32.706746,http://opendata500.herokuapp.com,/chart/,"Mozilla/5.0 (iPod; CPU iPhone OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B329 Safari/8536.25",209.161.100.31
2014-06-23 09:20:40.426977,http://luisdaniel.com/following/luisdaniel.com/Open-Data-Compass,/chart/,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),66.249.76.238
2014-06-23 15:13:35.465027,http://www.opendata500.com,/chart/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.110 Safari/537.36",107.158.229.238
2014-06-23 15:14:19.771950,http://www.opendata500.com/,/chart/,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36",170.115.248.22
2014-06-24 00:44:12.763764,,/chart/,Gigabot/2.0,66.162.42.131
2014-06-24 03:56:09.580197,http://www.opendata500.com,/chart/,Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.8) Gecko/20100721 Firefox/3.6.8,207.189.121.45
2014-06-24 05:20:57.548578,http://www.opendata500.com/,/chart/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36",178.19.99.198
2014-06-24 05:35:46.965480,,/chart/,Mozilla/4.0 (compatible;),158.169.150.9
2014-06-24 10:06:44.461554,http://www.opendata500.com,/chart/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36",195.154.215.228
2014-06-25 08:12:35.949331,,/chart/,Mozilla/4.0 (compatible;),195.212.29.88
2014-06-25 11:34:45.579726,,/chart/,Mozilla/4.0 (compatible;),158.169.40.5
2014-06-25 14:10:59.730639,http://www.opendata500.com,/chart/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.71 Safari/537.36",69.12.72.207
2014-06-26 00:38:28.590142,http://www.opendata500.com,/chart/,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36",69.12.76.20
2014-06-26 06:00:55.562873,,/chart/,Mozilla/5.0 (compatible; Lipperhey SEO Service; http://www.lipperhey.com/),82.192.75.48
2014-06-26 12:38:09.514925,,/chart/,Twitterbot/1.0,199.59.148.211
2014-06-27 13:20:34.811472,http://www.opendata500.com/,/chart/,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/6.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E; ms-office),32.97.110.60
2014-06-27 13:45:33.761816,,/chart/,Java/1.7.0_51,185.25.49.183
2014-06-28 06:34:07.441288,,/chart/,Twitterbot/1.0,199.59.148.209
2014-06-28 08:35:32.809721,http://www.opendata500.com/,/chart/,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.72 Safari/537.36","188.68.248.104, 111.8.176.237"
2014-06-28 10:04:32.065163,http://www.opendata500.com,/chart/,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.72 Safari/537.36",195.154.215.228
2014-06-28 16:33:29.506138,http://www.opendata500.com/,/chart/,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.72 Safari/537.36",198.12.79.104
2014-06-29 11:20:01.672427,,/chart/,Java/1.6.0_22,92.85.170.209
2014-06-29 14:23:00.250144,,/chart/,Java/1.6.0_04,92.85.170.169
2014-06-30 02:14:59.493109,,/chart/,Mozilla/5.0 (compatible; EasouSpider; +http://www.easou.com/search/spider.html),183.60.214.125
2014-06-30 03:05:09.839252,http://www.opendata500.com/,/chart/,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36",162.27.9.20
2014-06-30 04:13:28.316764,,/chart/,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html),220.181.108.146
2014-06-30 07:57:51.302904,,/chart/,,220.168.198.225
2014-06-30 19:24:14.900995,,/chart/,Mozilla/5.0 (compatible; coccoc/1.0; +http://help.coccoc.com/),123.30.175.212
2014-06-30 22:21:09.300863,http://t.co/NQu9jJLJfZ,/chart/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36",2.90.22.122
2014-06-30 22:21:14.412345,,/chart/,Mozilla/5.0 (compatible; TweetmemeBot/3.0; +http://tweetmeme.com/),46.236.23.248
2014-07-01 05:24:39.153847,http://www.opendata500.com/,/chart/,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36",217.71.18.36
2014-07-01 10:14:13.950989,,/chart/,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html),123.125.71.22
2014-07-01 11:38:28.909864,http://www.opendata500.com/,/chart/,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; InfoPath.3; .NET4.0C; .NET4.0E),166.123.216.78
2014-07-01 14:03:18.227251,http://opendata500.com,/chart/,"Mozilla/5.0 (Macintosh; Intel Mac OS X) AppleWebKit (KHTML, like Gecko)",81.82.37.101
2014-07-01 15:18:58.567975,http://opendata500.herokuapp.com,/chart/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.59.8 (KHTML, like Gecko) Version/5.1.9 Safari/534.59.8",192.99.36.29
2014-07-02 06:43:50.808144,http://www.opendata500.com/,/chart/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36","80.195.127.6, 80.254.147.188"
2014-07-02 09:00:12.631560,http://www.opendata500.com/,/chart/,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0),215.68.57.67
2014-07-02 10:15:33.621373,http://okfn.jp/2014/05/,/chart/,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36",114.181.93.184
2014-07-02 10:18:55.350074,,/chart/,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0),150.70.97.118
2014-07-02 13:22:45.888938,,/chart/,Java/1.7.0_55,95.233.86.242
2014-07-02 15:50:46.525413,,/chart/,Java/1.6.0_31,185.24.233.4
2014-07-03 00:27:04.552479,http://www.opendata500.com/,/chart/,Mozilla/5.0 (Windows NT 5.1; rv:5.0.1) Gecko/20100101 Firefox/5.0.1,155.94.129.172
2014-07-03 02:50:05.980165,http://www.opendata500.com,/chart/,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.112 Safari/535.1",192.200.31.46
2014-07-03 06:47:32.824229,,/chart/,Java/1.6.0_37,"80.242.32.150, 80.242.32.26"
2014-07-03 10:00:27.545877,http://www.opendata500.com,/chart/,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.112 Safari/535.1",192.184.90.61
2014-07-03 10:36:16.768317,http://www.opendata500.com/,/chart/,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; .NET4.0E; InfoPath.3; IE8Mercury),216.81.94.71
2014-07-03 11:55:21.157122,,/chart/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36",216.165.95.76
2014-07-03 19:03:14.374568,,/chart/,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),66.249.67.191
2014-07-03 22:54:54.612672,http://www.opendata500.com,/chart/,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36",192.3.183.79
2014-07-04 00:22:32.156727,http://luisdaniel.com/Open-Data-Compass,/chart/,Mozilla/5.0  (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0),210.193.176.131
2014-07-04 00:23:15.431972,http://luisdaniel.com/Open-Data-Compass,/chart/,Mozilla/5.0  (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0),210.193.176.131
2014-07-04 05:18:43.308166,,/chart/,frodo.at Bot /1.0,88.198.47.36
2014-07-04 07:58:39.410319,,/chart/,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),66.249.64.88
2014-07-05 02:35:29.506466,,/chart/,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm),207.46.13.32
2014-07-05 09:37:26.924906,http://www.opendata500.com/chart/,/chart/,QuerySeekerSpider ( http://queryseeker.com/bot.html ),49.212.154.192
2014-07-05 16:10:22.003236,http://www.opendata500.com/,/chart/,Mozilla/5.0 (Windows NT 6.0; rv:21.0) Gecko/20100101 Firefox/21.0,198.12.79.102
2014-07-06 01:55:18.696699,http://www.opendata500.com/,/chart/,Mozilla/5.0 (Windows NT 6.0; rv:21.0) Gecko/20100101 Firefox/21.0,192.3.111.221
2014-07-06 14:48:00.566371,http://www.opendata500.com,/chart/,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36",212.83.163.106
2014-07-06 20:39:23.657399,,/chart/,Twitterbot/1.0,199.59.148.211
2014-07-06 22:29:17.966607,http://okfn.jp/2014/05/,/chart/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36",221.184.238.107
2014-07-07 08:25:59.172956,http://www.opendata500.com/,/chart/,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.71 Safari/537.36",172.255.93.67
2014-07-07 17:02:52.954298,,/chart/,Mozilla/4.0 (compatible;),130.154.0.250
2014-07-07 18:58:52.380117,http://www.opendata500.com,/chart/,Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.8) Gecko/20100721 Firefox/3.6.8,207.189.121.45
2014-07-07 23:37:11.629613,http://www.opendata500.com/,/chart/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36",170.252.190.1
2014-07-08 00:50:05.309152,http://www.opendata500.com/,/chart/,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0),203.5.104.9
2014-07-08 11:17:18.628213,http://www.opendata500.com/,/chart/,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36",166.123.216.45
2014-07-08 14:21:30.918489,http://fiddle.jshell.net/_display/,/chart/,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:30.0) Gecko/20100101 Firefox/30.0,208.73.81.66
2014-07-08 14:21:37.512998,http://fiddle.jshell.net/FbA4Z/show/,/chart/,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:30.0) Gecko/20100101 Firefox/30.0,208.73.81.66
2014-07-08 14:21:41.332991,http://fiddle.jshell.net/FbA4Z/show/light/,/chart/,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:30.0) Gecko/20100101 Firefox/30.0,208.73.81.66
2014-07-08 14:23:30.823931,,/chart/,Java/1.6.0_04,92.85.33.188
2014-07-08 14:48:21.024330,http://fiddle.jshell.net/FbA4Z/show/light/,/chart/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36",50.73.73.113
2014-07-08 14:50:01.242628,http://fiddle.jshell.net/FbA4Z/show/light/,/chart/,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:30.0) Gecko/20100101 Firefox/30.0,208.73.81.66
2014-07-08 14:55:02.502202,http://fiddle.jshell.net/FbA4Z/show/light/,/chart/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36",65.110.97.178
2014-07-08 14:58:06.170570,http://fiddle.jshell.net/FbA4Z/show/light/,/chart/,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:30.0) Gecko/20100101 Firefox/30.0,208.73.81.66
2014-07-08 14:58:25.794647,http://fiddle.jshell.net/FbA4Z/show/light/,/chart/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36",74.14.226.93
2014-07-08 14:58:52.677602,http://fiddle.jshell.net/FbA4Z/show/,/chart/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36",65.110.97.178
2014-07-08 14:59:18.815760,,/chart/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36",65.110.97.178
2014-07-08 15:01:13.943267,http://www.opendata500.com/,/chart/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36",204.54.36.245
2014-07-08 15:02:17.456000,http://fiddle.jshell.net/FbA4Z/show/light/,/chart/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36",50.73.73.113
2014-07-08 16:09:54.429936,http://fiddle.jshell.net/FbA4Z/show/light/,/chart/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36",206.229.43.129
2014-07-08 16:55:12.777568,http://www.opendata500.com/,/chart/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36",96.46.242.100
2014-07-08 17:04:53.114215,http://www.opendata500.com/,/chart/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36",204.74.159.5
2014-07-08 17:43:02.958672,http://www.opendata500.com/,/chart/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36",146.209.160.253
2014-07-08 20:23:51.330498,http://www.opendata500.com/,/chart/,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36",172.243.174.72
2014-07-08 21:14:15.814754,http://www.opendata500.com/,/chart/,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36",122.216.73.66
2014-07-09 11:04:01.005321,,/chart/,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:30.0) Gecko/20100101 Firefox/30.0,88.9.39.62
2014-07-09 14:54:14.763746,http://www.opendata500.com,/chart/,Mozilla/5.0 (Windows NT 6.1; rv:17.0) Gecko/20100101 Firefox/17.0,74.211.96.140
2014-07-09 16:03:32.871201,http://opendata500.herokuapp.com,/chart/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_3) AppleWebKit/536.29.13 (KHTML, like Gecko) Version/6.0.4 Safari/536.29.13",111.1.36.24
2014-07-09 16:05:07.318714,,/chart/,Java/1.6.0_04,92.85.33.188
2014-07-10 02:54:48.722722,,/chart/,Mozilla/4.0,180.153.206.27
2014-07-10 03:41:59.751821,,/chart/,Mozilla/4.0 (compatible;),203.3.24.22
2014-07-10 13:14:39.439535,http://www.opendata500.com/,/chart/,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0),69.191.241.59
2014-07-10 23:00:19.053800,http://luisdaniel.com/Open-Data-Compass,/chart/,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36",187.178.151.106
2014-07-11 00:23:58.399827,,/chart/,Mozilla/5.0  (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0),210.193.176.131
2014-07-11 02:33:03.570700,,/chart/,MnoGoSearch/3.3.15,"unknown, 86.110.225.213"
2014-07-11 10:12:57.040324,http://www.opendata500.com/,/chart/,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E; InfoPath.3; Tablet PC 2.0),146.184.160.23
2014-07-11 14:35:01.249826,http://www.opendata500.com/,/chart/,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:24.0) Gecko/20100101 Firefox/24.0,159.53.110.141
2014-07-11 15:16:09.168675,,/chart/,Mozilla/4.0 (compatible;),205.254.147.8
2014-07-11 17:03:02.975743,,/chart/,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1),188.143.232.211
2014-07-11 21:19:01.348356,http://www.opendata500.com/,/chart/,Mozilla/5.0 (Windows NT 6.1; rv:21.0) Gecko/20100101 Firefox/21.0,178.32.12.113
2014-07-12 04:17:55.976860,,/chart/,Mozilla/5.0 (compatible; coccoc/1.0; +http://help.coccoc.com/),123.30.175.214
2014-07-12 23:16:56.086537,http://www.opendata500.com/,/chart/,Mozilla/5.0 (Windows NT 6.1; rv:5.0) Gecko/20100101 Firefox/5.02,173.0.56.207
2014-07-13 05:02:23.044995,http://luisdaniel.com/Open-Data-Compass,/chart/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36",109.66.14.247
2014-07-13 20:09:47.966166,http://www.opendata500.com/,/chart/,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/6.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; CMDTDF; .NET4.0C; InfoPath.2; BRI/2; YTB730; .NET4.0E),202.232.96.90
2014-07-14 07:00:37.703003,http://www.opendata500.com/,/chart/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.112 Safari/535.1",201.221.133.182
2014-07-14 09:05:52.301189,http://www.opendata500.com/,/chart/,Mozilla/5.0 (compatible; special_archiver/3.1.1 +http://www.archive.org/details/archive.org_bot),207.241.237.208
2014-07-14 09:37:42.764087,http://www.opendata500.com/,/chart/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.112 Safari/535.1",23.27.239.31
2014-07-14 13:35:51.336884,http://www.opendata500.com/,/chart/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36",192.33.240.95
2014-07-14 16:27:46.268731,,/chart/,Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+),199.58.86.209
2014-07-15 10:30:12.057119,http://www.opendata500.com/,/chart/,Mozilla/5.0 (Windows NT 6.1; rv:24.0) Gecko/20140518 Firefox/24.0,194.4.7.132
2014-07-15 11:36:52.653083,,/chart/,Mozilla/4.0 (compatible;),137.227.196.95
2014-07-15 11:36:52.836902,http://www.opendata500.com/,/chart/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36",137.227.196.95
2014-07-15 11:38:27.603462,,/chart/,Mozilla/4.0 (compatible;),136.177.62.4
2014-07-15 12:10:15.256000,,/chart/,Java/1.6.0_04,185.25.49.182
2014-07-15 12:19:44.747118,,/chart/,Mozilla/4.0 (compatible;),205.254.147.8
2014-07-15 14:01:52.845565,http://www.opendata500.com/,/chart/,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; chromeframe/32.0.1700.107; openframe/30.0.0.5; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MS-RTC LM 8; MS-RTC EA 2),216.46.98.249
2014-07-15 17:19:47.602772,http://www.opendata500.com/,/chart/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.59.10 (KHTML, like Gecko) Version/5.1.9 Safari/534.59.10",165.224.214.1
2014-07-15 19:46:32.514450,http://www.opendata500.com,/chart/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.110 Safari/537.36",165.231.8.45
